01EN2440-3520-1,美国文学史,谷红丽,"周三第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,0,北801,外国语..
01EN2440-5176-1,美国文学史,吕薇,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,0,北903,外国语..
01EN2440-5176-2,美国文学史,吕薇,"周四第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,0,北802,外国语..
01EN2740-0438-1,双语双方言,谭赤子,"周四第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－205,文学院..
01EN2740-0438-2,双语双方言,谭赤子,"周四第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,2－205,文学院..
01EN2740-0438-3,双语双方言,谭赤子,"周五第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－205,文学院..
01EN3140-0466-1,亚洲文化概论,王益鸣,"周一第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－201,文学院..
01EN4040-2680-1,中国当代文艺思潮,李春梅,"周三第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,4－202,文学院..
01EY3340-2685-1,二十世纪英国文学选读,汪涛,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－308,文学院..
01G02040-3128-1,社会心理学,张然,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－106,文学院..
01K20344-3307-1,文献检索与信息利用,刘彭冰,"周三第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－108,文学院..
01K27441-3307-1,商务谈判与沟通,刘彭冰,"周二第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－303,文学院..
01K29040-4773-1,营销学,周畅,"周五第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,2－303,文学院..
01K48841-3128-1,行政管理学,张然,"周二第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－107,文学院..
